"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","listingCard__owner-firm","he-lazy-image src 2"
"https://www.hepsiemlak.com/manisa-yunusemre-karaali-kiralik/daire/46068-7635","1 / 27","22.000","25/06/2026","Emlak Center'dan Kiralık Muradiye Mah. 2+1 Açık Mutfak Arakat","Kiralık Daire","2 + 1","80 m²","6 Yaşında","2. Kat","Manisa / Yunusemre / Karaali Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emlak Center","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/119471-362","1 / 13","15.000","08/09/2026","Manisa Muradiye Merkezde Cadde Üstü 2+1 Kiralık","Kiralık Daire","2 + 1","75 m²","5 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mak Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-soma-kurtulus-kiralik/daire/130508-172","1 / 4","12.500","09/09/2026","Soma Merkezde 1+0 Eşyalı Stüdyo Daire","Kiralık Daire","Stüdyo","30 m²","6 Yaşında","1. Kat","Manisa / Soma / Kurtuluş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/137655-17","1 / 12","25.000","14/08/2026","Garanti Emlak Cumhuriyet Mahallesi Eşyalı Kiralık Daire","Kiralık Daire","3 + 1","130 m²","25 Yaşında","En Üst Kat","Manisa / Turgutlu / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/159142-203","1 / 21","19.000","29/08/2026","Aras Yapı Gayrimenkul'den 1+1 Eşyalı Kiralık Daire","Kiralık Daire","1 + 1","50 m²","6 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-peker-kiralik/daire/163565-446","1 / 23","25.000","29/08/2026","Emir Grup'tan Peker Mh. Kafeler Sokağında 3+1 Kiralık Daire","Kiralık Daire","3 + 1","140 m²","31 Yaşında","5. Kat","Manisa / Şehzadeler / Peker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emir Grup Muradiye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/166851-39","1 / 11","25.000","09/09/2026","Atatürk Bulvarında 2+1 Teraslı Kiralık Daire","Kiralık Daire","2 + 1","120 m²","26 Yaşında","1. Kat","Manisa / Turgutlu / Acarlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Elit Turgutlu","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/94137-1220","1 / 27","32.000","19/07/2026","Akhisar Atatürk Mahallesi'nde 3+1 Kiralık Daire","Kiralık Daire","3 + 1","145 m²","5 Yaşında","2. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/70672-441","1 / 10","50.000","17/06/2026","Kiralık Daire","Kiralık Daire","3 + 1","140 m²","15 Yaşında","4. Kat","Manisa / Yunusemre / Güzelyurt Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-cumhuriyet-kiralik/daire/162211-242","1 / 12","15.200","08/07/2026","Aras'dan Cumhuriyet Ring Yolu Üzeri Asansörlü 2+1 Kiralık Daire","Kiralık Daire","2 + 1","100 m²","6 Yaşında","4. Kat","Manisa / Akhisar / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Aras Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/164179-140","1 / 13","24.000","01/09/2026","Muradiye Merkezde Kiralık Arakat 2+1 Açık Mutfak","Kiralık Daire","2 + 1","90 m²","5 Yaşında","3. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/159142-178","1 / 19","16.500","09/09/2026","Aras Yapı'dan İstasyon Caddesinde Eşyalı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","50 m²","3 Yaşında","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163565-413","1 / 15","13.500","07/07/2026","Emir Grup'tan Muradiye Mahallesinde 1+1 Sıfır Kiralık Daire","Kiralık Daire","1 + 1","65 m²","Sıfır Bina","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emir Grup Muradiye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-peker-kiralik/daire/46068-7644","1 / 25","22.000","09/09/2026","Emlak Center'dan Kiralık Peker Mah Geniş 2+1 Açık Mutfaklı Daire","Kiralık Daire","2 + 1","120 m²","26 Yaşında","5. Kat","Manisa / Şehzadeler / Peker Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emlak Center","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-tevfikiye-kiralik/daire/168762-10","1 / 15","21.000","05/07/2026","Tevfikiye Mah. 2+1 Kapalı Mutfak 90m2 Kiralık Ferah Daire","Kiralık Daire","2 + 1","95 m²","21 Yaşında","4. Kat","Manisa / Yunusemre / Tevfikiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sd Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-saruhanli-ataturk-kiralik/daire/137495-230","1 / 29","16.000","07/07/2026","Yeni Kiralık Daireler Eşyalı, Eşyasız 2+1 3+1 1+1","Kiralık Daire","2 + 1","80 m²","1 Yaşında","3. Kat","Manisa / Saruhanlı / Atatürk Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/0/3/3/6/7/3/5a679dfe-148c-426a-8647-12a9b327dfed.jpg","Mekan Emlak Ofisi",""
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/94137-1510","1 / 26","30.000","30/07/2026","Akhisar Ragıpbey Mahallesi'nde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","115 m²","5 Yaşında","2. Kat","Manisa / Akhisar / Ragıp Bey Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-peker-kiralik/daire/70672-444","1 / 9","20.000","30/07/2026","Kiralık Daire","Kiralık Daire","3 + 1","130 m²","30 Yaşında","4. Kat","Manisa / Şehzadeler / Peker Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163565-392","1 / 15","15.000","27/06/2026","Emir Grup'tan Muradiye Mahallesi Merkezi Yerde 1+1 Kiralık Daire","Kiralık Daire","1 + 1","65 m²","Sıfır Bina","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/0/7/5/2/6/4/a1cae37f-d86f-4713-b4a3-852b784c93ba.jpg","Emir Grup Muradiye","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/6/5/3/6/1/e6051709-7d58-47e7-a669-1017abbece0f.jpg"
"https://www.hepsiemlak.com/manisa-saruhanli-ataturk-kiralik/daire/143904-34","1 / 14","22.000","27/08/2026","Çarşı Merkezde Eşyalı 3+1 Kiralık","Kiralık Daire","2 + 1","100 m²","1 Yaşında","2. Kat","Manisa / Saruhanlı / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/134090-1284","1 / 20","20.500","08/07/2026","Göral Emlak'tan Arakat Eşyalı Klimalı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","65 m²","5 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Göral Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/139321-711","1 / 23","18.000","21/06/2026","Muradiye Mh Belediye Arkası Eşyalı Kiralık","Kiralık Daire","1 + 1","65 m²","1 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Okatan Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-cumhuriyet-kiralik/daire/141484-70","1 / 27","18.000","13/08/2026","Emrah Emlaktan Cumhuriyet Mahallesinde Kiralık Daire","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","3. Kat","Manisa / Akhisar / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emrah Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163565-389","1 / 20","19.000","22/07/2026","Emir Grup'tan Muradiye Mah. Karaali Bölgesinde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","95 m²","5 Yaşında","Zemin","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emir Grup Muradiye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/134090-1273","1 / 20","20.000","26/07/2026","Göral Emlak'tan Kiralık Havuzlu Sitede Fırsat Daire","Kiralık Daire","2 + 1","85 m²","4 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Göral Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-alaybey-kiralik/daire/139321-710","1 / 24","26.000","22/06/2026","Alaybey'de Full Eşyalı Cadde Üzeri Asansörlü 2+1 Kiralık Daire","Kiralık Daire","2 + 1","95 m²","31 Yaşında","2. Kat","Manisa / Şehzadeler / Alaybey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Okatan Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-alasehir-istasyon-kiralik/daire/156372-166","1 / 17","20.000","08/09/2026","İstasyonda Kiralık 3+1","Kiralık Daire","3 + 1","140 m²","16 Yaşında","1. Kat","Manisa / Alaşehir / İstasyon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-alasehir-kurtulus-kiralik/daire/167105-24","1 / 21","18.500","30/07/2026","Özbay'dan Kurtuluş Mahallesinde Kiralık 1+1 Eşyalı Daire","Kiralık Daire","1 + 1","55 m²","2 Yaşında","4. Kat","Manisa / Alaşehir / Kurtuluş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Özbay Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-akhisar-kethuda-kiralik/daire/141484-33","1 / 26","22.000","01/07/2026","Emrah Emlaktan Kethüda Mah Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","120 m²","21 Yaşında","3. Kat","Manisa / Akhisar / Kethüda Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emrah Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/152164-131","1 / 12","16.000","03/07/2026","Sağlık Ocağı Civarı Kiralık 1+1 Sıfır Daire","Kiralık Daire","1 + 1","55 m²","Sıfır Bina","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-yeni-mahalle-kiralik/daire/166648-9","1 / 12","25.000","06/08/2026","Nil Den Y.Mah Kiralık 2+1 Ve 1+1 Daireler","Kiralık Daire","2 + 1","65 m²","Sıfır Bina","2. Kat","Manisa / Yunusemre / Yeni Mahalle Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nil Gayrimenkul Manisa","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/167382-319","1 / 6","65.000","20/06/2026","Uncubozköyün En Prestijli Sitesinde 2+1 Dairemiz","Kiralık Daire","2 + 1","107 m²","4 Yaşında","1. Kat","Manisa / Yunusemre / Uncubozköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Lidya Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-saruhanli-cengiz-topel-kiralik/daire/163565-217","1 / 24","18.500","01/08/2026","Emir Grup'tan Saruhanlı Cengiz Topelde Eşyalı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","60 m²","Sıfır Bina","Yüksek Giriş","Manisa / Saruhanlı / Cengiz Topel Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Emir Grup Muradiye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/164247-216","1 / 19","25.000","17/06/2026","Ergenekon Mahallesı'nde Asansörlü Otoparklı Kıralık 2 + 1 Daıre","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","3. Kat","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Güler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/134090-1265","1 / 19","16.000","16/07/2026","Göral Emlak'tan Açık Mutfaklı 2+1 Kiralık Daire","Kiralık Daire","2 + 1","80 m²","5 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Göral Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/daire/162211-266","1 / 8","18.500","22/07/2026","Efendi Mahallesinde 2+1 Kiralık 100m2 Daire","Kiralık Daire","2 + 1","100 m²","5 Yaşında","3. Kat","Manisa / Akhisar / Efendi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Aras Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-alasehir-beseylul-kiralik/daire/167105-17","1 / 17","25.000","30/06/2026","Özbay Gayrimenkulden Şehir Merkezinde Eşyalı 3+1 Kiralık Daire","Kiralık Daire","3 + 1","115 m²","16 Yaşında","2. Kat","Manisa / Alaşehir / Beşeylül Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Özbay Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/164007-100","1 / 23","21.000","12/06/2026","Manisa Turgutlu Acarlar M Kiralık Asansörlü 3+1 Daire","Kiralık Daire","3 + 1","135 m²","16 Yaşında","5. Kat","Manisa / Turgutlu / Acarlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rota Emlak",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/156788-350","1 / 20","30.000","08/07/2026","Ergenekon Mahallesinde 3+1 Eşyalı Kiralık Daire","Kiralık Daire","3 + 1","150 m²","6 Yaşında","2. Kat","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tam Nokta Zenginler","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/134090-1282","1 / 15","16.000","06/07/2026","Göral Emlaktan Muradiye İstasyonda Kiralık 1+1 Arakat","Kiralık Daire","1 + 1","55 m²","1 Yaşında","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/0/4/3/1/d6e5843a-7d62-43b8-970d-7a5a4d03b9ae.jpg","Göral Emlak",""
"https://www.hepsiemlak.com/manisa-sehzadeler-dere-kiralik/daire/139321-694","1 / 17","25.000","14/06/2026","Karaköyde Yeni Gelin Evi Olabilecek 3+1 Arakat","Kiralık Daire","3 + 1","135 m²","21 Yaşında","3. Kat","Manisa / Şehzadeler / Dere Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/3/9/3/1/b09c279f-bbc1-422d-9535-979fba33016c.jpg","Okatan Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/94123-2869","1 / 16","19.500","25/06/2026","Akhisar Hürriyet Mahallesinde Kiralık 80 M² 2+1 Sıfır Daire","Kiralık Daire","2 + 1","80 m²","Sıfır Bina","3. Kat","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/134090-1280","1 / 16","21.000","06/07/2026","Göral Emlak'tan Havuzlu Site'de Kiralık 1+1 Daire","Kiralık Daire","1 + 1","55 m²","Sıfır Bina","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/4/8/4/8/6/4/e6953af7-c5e9-4e77-b0f3-0ccffa06d254.jpg","Göral Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/0/4/3/1/d6e5843a-7d62-43b8-970d-7a5a4d03b9ae.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-barbaros-kiralik/daire/139321-689","1 / 17","21.000","17/06/2026","Okatan Gayrimenkulden Barboros Mah Bahçe Zemini","Kiralık Daire","2 + 1","95 m²","21 Yaşında","Bahçe Katı","Manisa / Yunusemre / Barbaros Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Okatan Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-albayrak-kiralik/daire/164247-211","1 / 10","16.000","12/07/2026","Albayrak Mahallesi 2+1-115m2","Kiralık Daire","2 + 1","120 m²","5 Yaşında","2. Kat","Manisa / Turgutlu / Albayrak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Güler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/159142-199","1 / 22","22.000","29/08/2026","Aras Yapı'dan Muradiye De Havuzlu Eşyalı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","60 m²","Sıfır Bina","3. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-50-yil-kiralik/daire/139321-679","1 / 19","16.500","08/07/2026","50.Yıl Mahallesinde 3 Yıllık Yeni Binada Kiralık 1+1 Daire","Kiralık Daire","1 + 1","55 m²","3 Yaşında","3. Kat","Manisa / Yunusemre / 50. Yıl Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Okatan Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/94137-1397","1 / 24","25.000","09/08/2026","Akhisar Reşatbey Mahallesi'nde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","85 m²","Sıfır Bina","2. Kat","Manisa / Akhisar / Reşat Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/159142-191","1 / 28","18.000","29/08/2026","Aras Yapı'dan Muradiye Mahallesinde 3+1 Kiralık Daire","Kiralık Daire","3 + 1","115 m²","5 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/163068-767","1 / 9","14.000","23/07/2026","Evona'dan Muradiye Merkezde Kiralık 1+1 Daire","Kiralık Daire","1 + 1","50 m²","6 Yaşında","2. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Evona","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-sehzadeler-dilsikar-kiralik/daire/167382-390","1 / 11","20.000","31/08/2026","Dilşikar Mh 2+1 Kısmı Eşyalı","Kiralık Daire","2 + 1","90 m²","21 Yaşında","4. Kat","Manisa / Şehzadeler / Dilşikar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Lidya Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/94137-1285","1 / 22","20.000","09/08/2026","Akhisar Reşatbey Mahallesi'nde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","80 m²","Sıfır Bina","2. Kat","Manisa / Akhisar / Reşat Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-alasehir-seyh-sinan-kiralik/daire/161514-41","1 / 24","22.000","30/06/2026","Kiralık 3+1 Zemin Kat , Bahçeli Aile Apartmanı","Kiralık Daire","3 + 1","150 m²","16 Yaşında","Bahçe Katı","Manisa / Alaşehir / Şeyh Sinan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alaşehir Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/159142-174","1 / 16","16.000","03/09/2026","Aras Yapı'dan İstasyon Caddesinde 2+1 K.Mutfak Kiralık Daire","Kiralık Daire","2 + 1","90 m²","2 Yaşında","3. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/139321-703","1 / 13","18.000","10/09/2026","Havuzlu Sitede | Yerden Isıtmalı | Sıfır & Masrafsız Lüks 1+1!","Kiralık Daire","1 + 1","55 m²","Sıfır Bina","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Okatan Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
