Price,Area_m2,Building_Age,Floor,City,District,Neighborhood,Room,Living_Room
40000,155,2,1,Denizli,Merkezefendi,Karahasanlı Mah.,3,1
25500,65,5,2,Denizli,Pamukkale,Mehmetçik Mah.,2,1
14000,122,30,3,Denizli,Merkezefendi,Sümer Mah.,3,1
17000,65,6,3,Denizli,Pamukkale,Zeytinköy Mah.,2,1
25000,50,0,2,Denizli,Merkezefendi,Adalet Mah.,1,1
14000,60,7,4,Denizli,Pamukkale,Atalar Mah.,1,1
12000,60,6,1,Denizli,Pamukkale,İncilipınar Mah.,1,1
15000,125,29,0,Denizli,Pamukkale,Mehmetçik Mah.,2,1
17000,130,26,1,Denizli,Pamukkale,Mehmetçik Mah.,2,1
13750,75,16,0,Denizli,Pamukkale,Zeytinköy Mah.,2,1
14500,50,6,3,Denizli,Merkezefendi,Sırakapılar Mah.,1,1
15500,65,6,3,Denizli,Merkezefendi,Saraylar Mah.,1,1
15000,50,11,-1,Denizli,Pamukkale,Fesleğen Mah.,1,1
26500,95,0,3,Denizli,Merkezefendi,Şemikler Mah.,2,1
25000,70,6,21,Denizli,Merkezefendi,Kayalar Mah.,1,1
7500,30,3,5,Denizli,Pamukkale,Siteler Mah.,1,0
39000,175,11,5,Denizli,Merkezefendi,Gerzele Mah.,3,1
15000,140,30,3,Denizli,Tavas,Yaka Mah.,3,1
18500,55,0,1,Denizli,Merkezefendi,Karaman Mah.,1,1
24000,60,3,2,Denizli,Merkezefendi,Selçuk Bey Mah.,2,1
13500,55,5,3,Denizli,Pamukkale,Asmalıevler Mah.,1,1
18000,75,14,2,Denizli,Pamukkale,İncilipınar Mah.,1,1
28000,75,6,2,Denizli,Pamukkale,Zeytinköy Mah.,2,1
16000,200,6,1,Denizli,Merkezefendi,Gültepe Mah.,1,1
14000,50,16,3,Denizli,Merkezefendi,Saraylar Mah.,1,1
26000,75,1,3,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
12000,60,12,5,Denizli,Merkezefendi,Merkez Efendi Mah.,1,1
30000,75,0,5,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
13000,120,11,0,Denizli,Merkezefendi,Merkez Efendi Mah.,2,1
20250,120,21,3,Denizli,Merkezefendi,Merkez Efendi Mah.,2,1
24000,130,15,6,Denizli,Merkezefendi,Sırakapılar Mah.,2,1
18000,120,4,2,Denizli,Merkezefendi,Muratdede Mah.,2,1
20000,50,5,3,Denizli,Pamukkale,Asmalıevler Mah.,1,1
28000,143,5,2,Denizli,Pamukkale,Hacıkaplanlar Mah.,3,1
16000,50,1,3,Denizli,Pamukkale,Kınıklı Mah.,1,0
25000,50,0,2,Denizli,Merkezefendi,Karahasanlı Mah.,1,1
13000,50,4,2,Denizli,Pamukkale,15 Mayıs Mah.,1,1
15000,175,16,4,Denizli,Pamukkale,Yunusemre Mah.,3,1
40000,170,6,2,Denizli,Pamukkale,Gökpınar Mah.,3,1
35000,165,18,3,Denizli,Merkezefendi,Adalet Mah.,3,1
28000,145,6,2,Denizli,Merkezefendi,Şemikler Mah.,3,1
14000,50,15,3,Denizli,Merkezefendi,Saraylar Mah.,1,1
9000,100,28,3,Denizli,Merkezefendi,Değirmenönü Mah.,2,1
40000,85,0,1,Denizli,Merkezefendi,Adalet Mah.,2,1
30000,130,4,3,Denizli,Merkezefendi,Şemikler Mah.,3,1
30000,170,11,2,Denizli,Pamukkale,Mehmetçik Mah.,3,1
27000,155,18,1,Denizli,Merkezefendi,Muratdede Mah.,3,1
17000,140,30,6,Denizli,Pamukkale,Hacıkaplanlar Mah.,2,1
9000,40,9,5,Denizli,Pamukkale,İncilipınar Mah.,1,0
18000,120,5,2,Denizli,Merkezefendi,İlbade Mah.,2,1
12500,45,6,3,Denizli,Merkezefendi,Saraylar Mah.,1,1
11000,120,21,0,Denizli,Pamukkale,Kuşpınar Mah.,2,1
23000,120,25,1,Denizli,Merkezefendi,Yenişehir Mah.,3,1
45000,200,0,1,Denizli,Merkezefendi,Çakmak Mah.,3,1
22000,90,0,1,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
24000,115,21,3,Denizli,Pamukkale,İncilipınar Mah.,2,1
12000,162,25,2,Denizli,Sarayköy,Cumhuriyet Mah.,3,1
35000,75,0,3,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
16000,100,0,2,Denizli,Pamukkale,Kocadere Mah.,2,1
15000,85,16,0,Denizli,Pamukkale,Mehmetçik Mah.,2,1
20000,100,6,4,Denizli,Merkezefendi,Muratdede Mah.,2,1
16000,50,9,3,Denizli,Pamukkale,Zeytinköy Mah.,1,1
20000,65,0,2,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
35000,80,0,1,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
16000,60,7,3,Denizli,Pamukkale,Atalar Mah.,1,1
32000,155,5,3,Denizli,Merkezefendi,Çakmak Mah.,3,1
22000,125,16,2,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
21000,55,0,3,Denizli,Merkezefendi,Karahasanlı Mah.,1,1
23000,110,5,3,Denizli,Merkezefendi,Adalet Mah.,1,1
25000,65,2,2,Denizli,Merkezefendi,Bahçelievler Mah.,2,1
33000,88,3,4,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
9000,60,16,4,Denizli,Pamukkale,Yunusemre Mah.,1,1
11500,50,6,1,Denizli,Merkezefendi,Değirmenönü Mah.,1,1
16000,85,0,1,Denizli,Merkezefendi,Akkonak Mah.,2,0
17000,95,10,0,Denizli,Pamukkale,Siteler Mah.,2,1
13000,86,0,2,Denizli,Pamukkale,Kocadere Mah.,2,1
18000,125,10,1,Denizli,Pamukkale,Dokuzkavaklar Mah.,3,1
19000,145,30,5,Denizli,Merkezefendi,Karaman Mah.,3,1
18000,100,11,1,Denizli,Pamukkale,Topraklık Mah.,2,1
26500,160,13,2,Denizli,Pamukkale,Bağbaşı Mah.,3,1
23000,65,12,2,Denizli,Pamukkale,İncilipınar Mah.,1,1
23000,150,11,1,Denizli,Merkezefendi,Karahasanlı Mah.,3,1
28000,125,5,2,Denizli,Merkezefendi,Şemikler Mah.,2,1
14000,120,29,3,Denizli,Pamukkale,İncilipınar Mah.,3,1
20000,115,15,1,Denizli,Pamukkale,Cumhuriyet Mah.,2,1
21000,118,26,3,Denizli,Pamukkale,Mehmetçik Mah.,2,1
80000,225,6,4,Denizli,Merkezefendi,1200 Evler Mah.,4,1
12000,45,6,1,Denizli,Merkezefendi,Saraylar Mah.,1,1
20000,65,8,2,Denizli,Pamukkale,Mehmetçik Mah.,2,1
28500,110,4,2,Denizli,Merkezefendi,Yenişafak Mah.,2,1
14000,60,5,2,Denizli,Pamukkale,Kuşpınar Mah.,1,1
13500,110,25,0,Denizli,Pamukkale,Anafartalar Mah.,2,1
15000,55,11,2,Denizli,Pamukkale,Atalar Mah.,1,1
26000,70,0,4,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
29000,130,5,3,Denizli,Pamukkale,15 Mayıs Mah.,2,1
24000,98,10,4,Denizli,Merkezefendi,Saraylar Mah.,2,1
30000,60,0,1,Denizli,Merkezefendi,Yenişafak Mah.,2,1
24000,150,16,3,Denizli,Pamukkale,Yunusemre Mah.,2,1
19000,150,31,3,Denizli,Merkezefendi,Akkonak Mah.,3,1
13000,120,31,4,Denizli,Merkezefendi,İlbade Mah.,2,1
14000,45,11,2,Denizli,Pamukkale,Atalar Mah.,1,1
10000,50,8,3,Denizli,Merkezefendi,Sırakapılar Mah.,1,1
18000,60,7,3,Denizli,Pamukkale,İstiklal Mah.,1,1
15250,60,6,2,Denizli,Pamukkale,Topraklık Mah.,1,1
14000,120,30,0,Denizli,Pamukkale,Kayıhan Mah.,4,1
45000,185,1,3,Denizli,Merkezefendi,Şemikler Mah.,3,1
26500,150,0,0,Denizli,Merkezefendi,Mehmet Akif Ersoy Mah.,3,1
68000,210,0,5,Denizli,Merkezefendi,Çakmak Mah.,3,1
15000,60,9,1,Denizli,Pamukkale,Hacıkaplanlar Mah.,2,1
14900,60,6,4,Denizli,Pamukkale,Fesleğen Mah.,1,1
15500,135,26,1,Denizli,Pamukkale,Kuşpınar Mah.,3,1
39500,160,6,2,Denizli,Merkezefendi,Kayalar Mah.,3,1
18000,55,0,2,Denizli,Merkezefendi,Karahasanlı Mah.,1,1
10000,35,30,3,Denizli,Pamukkale,15 Mayıs Mah.,1,1
10000,50,10,2,Denizli,Pamukkale,İncilipınar Mah.,1,1
35000,155,5,2,Denizli,Merkezefendi,Çakmak Mah.,3,1
20000,150,35,3,Denizli,Pamukkale,Fesleğen Mah.,3,1
19500,40,11,3,Denizli,Pamukkale,Fesleğen Mah.,1,1
11000,40,5,0,Denizli,Pamukkale,Yunusemre Mah.,1,0
12000,45,4,3,Denizli,Pamukkale,Asmalıevler Mah.,1,1
25000,120,26,3,Denizli,Merkezefendi,Değirmenönü Mah.,2,1
23000,60,0,2,Denizli,Merkezefendi,Bahçelievler Mah.,2,1
13000,50,6,0,Denizli,Merkezefendi,Sırakapılar Mah.,1,1
17500,130,25,3,Denizli,Merkezefendi,Sırakapılar Mah.,3,1
25000,50,0,4,Denizli,Merkezefendi,Karahasanlı Mah.,1,1
13500,70,5,1,Denizli,Pamukkale,Asmalıevler Mah.,2,1
28000,120,0,3,Denizli,Merkezefendi,Şemikler Mah.,2,1
16000,50,8,1,Denizli,Pamukkale,İncilipınar Mah.,1,1
38000,165,14,3,Denizli,Merkezefendi,Gerzele Mah.,3,1
33000,134,20,2,Denizli,Merkezefendi,Servergazi Mah.,2,1
19000,120,5,2,Denizli,Merkezefendi,Gümüşçay Mah.,2,1
41000,150,0,4,Denizli,Merkezefendi,Yenişafak Mah.,3,1
13500,55,11,0,Denizli,Pamukkale,Zeytinköy Mah.,1,1
30000,215,5,1,Denizli,Merkezefendi,Selçuk Bey Mah.,4,1
22000,60,5,1,Denizli,Merkezefendi,Değirmenönü Mah.,1,1
11000,63,14,0,Denizli,Merkezefendi,Çakmak Mah.,1,1
30000,70,0,3,Denizli,Merkezefendi,Bereketler Mah.,2,1
20000,150,11,1,Denizli,Pamukkale,Yunusemre Mah.,3,1
20000,70,6,3,Denizli,Pamukkale,Kuşpınar Mah.,2,1
16500,55,5,-1,Denizli,Pamukkale,Zümrüt Mah.,1,1
16000,70,6,2,Denizli,Pamukkale,Zeytinköy Mah.,2,1
36000,150,5,2,Denizli,Merkezefendi,Şemikler Mah.,3,1
16000,50,6,6,Denizli,Pamukkale,Asmalıevler Mah.,1,1
14750,80,6,2,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
15000,55,5,2,Denizli,Pamukkale,Asmalıevler Mah.,1,1
25000,140,26,5,Denizli,Pamukkale,15 Mayıs Mah.,3,1
30000,155,28,4,Denizli,Pamukkale,Kınıklı Mah.,3,1
24000,170,30,3,Denizli,Pamukkale,Kuşpınar Mah.,3,1
30000,100,0,3,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
21000,135,11,3,Denizli,Merkezefendi,Selçuk Bey Mah.,3,1
15000,120,6,0,Denizli,Pamukkale,Yunusemre Mah.,2,1
13000,50,1,2,Denizli,Pamukkale,Mehmetçik Mah.,1,1
17000,140,21,3,Denizli,Pamukkale,Hacıkaplanlar Mah.,3,1
16000,130,26,1,Denizli,Pamukkale,Atalar Mah.,4,1
22000,90,15,0,Denizli,Merkezefendi,Merkez Efendi Mah.,2,1
15000,60,13,3,Denizli,Pamukkale,Fesleğen Mah.,2,1
15000,145,26,3,Denizli,Merkezefendi,Sırakapılar Mah.,2,1
28000,90,0,2,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
40000,160,6,5,Denizli,Merkezefendi,Kayalar Mah.,3,1
23000,120,5,1,Denizli,Pamukkale,Pelitlibağ Mah.,2,1
30000,90,6,1,Denizli,Pamukkale,Kınıklı Mah.,2,1
25000,100,6,3,Denizli,Pamukkale,Zümrüt Mah.,2,1
14000,45,5,2,Denizli,Pamukkale,Asmalıevler Mah.,1,1
22000,85,0,2,Denizli,Merkezefendi,Şemikler Mah.,2,1
23000,55,1,2,Denizli,Pamukkale,Zeytinköy Mah.,1,1
13500,55,10,3,Denizli,Pamukkale,Asmalıevler Mah.,1,1
20000,130,26,2,Denizli,Pamukkale,Siteler Mah.,2,1
25000,160,16,3,Denizli,Merkezefendi,Değirmenönü Mah.,3,1
12000,50,6,2,Denizli,Pamukkale,Zeytinköy Mah.,1,1
27000,150,21,2,Denizli,Pamukkale,Mehmetçik Mah.,3,1
21000,80,0,0,Denizli,Merkezefendi,Mehmet Akif Ersoy Mah.,2,1
23000,60,0,2,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
15250,55,4,4,Denizli,Pamukkale,Fesleğen Mah.,1,1
13500,45,6,0,Denizli,Pamukkale,Kınıklı Mah.,1,1
14000,45,15,5,Denizli,Pamukkale,Fesleğen Mah.,1,1
15000,65,5,2,Denizli,Pamukkale,Fesleğen Mah.,1,1
23000,58,4,0,Denizli,Merkezefendi,Gerzele Mah.,1,1
20000,50,1,3,Denizli,Merkezefendi,Karahasanlı Mah.,1,1
27000,150,16,4,Denizli,Merkezefendi,Gültepe Mah.,3,1
15000,65,0,0,Denizli,Merkezefendi,Merkez Efendi Mah.,2,1
19500,50,0,1,Denizli,Merkezefendi,Karahasanlı Mah.,1,1
42000,235,11,3,Denizli,Merkezefendi,Selçuk Bey Mah.,4,1
19000,125,10,3,Denizli,Merkezefendi,Akkonak Mah.,2,1
21000,55,0,5,Denizli,Pamukkale,Yunusemre Mah.,1,1
13500,125,26,2,Denizli,Pamukkale,Atalar Mah.,2,1
20500,80,6,21,Denizli,Merkezefendi,Kayalar Mah.,1,1
25000,135,21,2,Denizli,Merkezefendi,Selçuk Bey Mah.,3,1
13000,60,6,2,Denizli,Pamukkale,15 Mayıs Mah.,1,1
55000,190,0,1,Denizli,Merkezefendi,Karahasanlı Mah.,3,1
17000,106,0,2,Denizli,Honaz,Gürleyik Mah.,3,1
35000,77,0,4,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
25000,55,0,2,Denizli,Merkezefendi,Şemikler Mah.,1,1
18000,130,20,3,Denizli,Pamukkale,Atalar Mah.,3,1
13000,55,5,2,Denizli,Pamukkale,Atalar Mah.,1,1
20000,75,6,3,Denizli,Pamukkale,Yunusemre Mah.,2,1
28000,130,13,2,Denizli,Merkezefendi,Çakmak Mah.,2,1
25000,60,6,5,Denizli,Merkezefendi,Bahçelievler Mah.,1,1
25000,106,5,4,Denizli,Merkezefendi,Kayalar Mah.,2,1
20000,50,0,4,Denizli,Merkezefendi,Saraylar Mah.,1,1
48000,190,3,4,Denizli,Merkezefendi,Adalet Mah.,3,1
27000,160,9,0,Denizli,Pamukkale,Mehmetçik Mah.,3,1
13000,50,5,3,Denizli,Merkezefendi,Muratdede Mah.,1,1
27000,170,6,2,Denizli,Merkezefendi,Gümüşçay Mah.,3,1
10000,110,20,0,Denizli,Pamukkale,Zeytinköy Mah.,2,1
19000,100,6,2,Denizli,Merkezefendi,Kayalar Mah.,2,1
70000,220,0,4,Denizli,Merkezefendi,Selçuk Bey Mah.,3,1
28000,65,0,0,Denizli,Merkezefendi,Selçuk Bey Mah.,1,1
16000,135,31,6,Denizli,Pamukkale,Hacıkaplanlar Mah.,3,1
15000,100,20,5,Denizli,Pamukkale,Mehmetçik Mah.,2,1
27000,95,3,2,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
19500,100,7,1,Denizli,Pamukkale,Pelitlibağ Mah.,2,1
19000,95,6,3,Denizli,Pamukkale,Topraklık Mah.,2,1
20000,80,0,1,Denizli,Merkezefendi,Karahasanlı Mah.,2,1
17500,110,16,2,Denizli,Merkezefendi,Değirmenönü Mah.,2,1
20000,110,5,4,Denizli,Pamukkale,15 Mayıs Mah.,2,0
16500,165,21,4,Denizli,Pamukkale,Atalar Mah.,3,1
26000,160,21,4,Denizli,Merkezefendi,Gültepe Mah.,3,1
20000,75,5,1,Denizli,Merkezefendi,Karaman Mah.,2,1
17000,50,3,2,Denizli,Pamukkale,15 Mayıs Mah.,1,1
20000,75,2,2,Denizli,Merkezefendi,Göveçlik Mah.,1,1
20000,65,2,3,Denizli,Pamukkale,Zeytinköy Mah.,2,1
